Gene	AveExpr	logFC	P.value	q.value
CCAR1	5.11729353467579	-0.0148523723548496	0.462320250875047	0.383491066340513
LOC100131686	4.91235930176042	0.0166482047508492	0.462358063800187	0.383491066340513
BRUNOL6	5.14042861202945	0.0153034147489665	0.462462047329456	0.383545358693697
RABGGTA	5.95908604035765	0.0181638650068958	0.46260212430459	0.383629573799742
LOC387753	9.18466983811349	-0.0154693424724086	0.462846077431591	0.383759731469758
LOC100128461	4.93094229158244	-0.0126989063996189	0.462873098332509	0.383759731469758
LOC729046	5.19733695298624	-0.0139818453699718	0.462899542439796	0.383759731469758
ADAMDEC1	4.753641390919	0.0100444880770056	0.462950367441669	0.383759731469758
NSL1	6.83925955550973	-0.0070203984410296	0.462974597241869	0.383759731469758
GUSBL2	6.84919367101075	0.0223249322933135	0.463041346969155	0.383759731469758
PAIP2B	5.35382249910764	0.0194812126542611	0.463085237722087	0.383759731469758
ZCWPW2	4.75381189043085	-0.00847678515429936	0.463112535533643	0.383759731469758
CD300A	10.0350461357179	-0.0111863688569908	0.463154929037364	0.383759731469758
CARD8	9.50369428794966	0.0156016903605788	0.463170877064302	0.383759731469758
DECR1	11.0898928422072	-0.00815024137621982	0.463246646999016	0.383759731469758
KRTAP4-8	5.0255675621182	0.015779368458032	0.463334863627102	0.383759731469758
DGCR6L	8.73851248849589	0.0133165170355307	0.463369932652266	0.383759731469758
JUN	6.57161924732676	0.0258681177579122	0.463397958154344	0.383759731469758
ACSL6	5.23639191859241	-0.0161992710322544	0.463450595316685	0.383759731469758
RAD18	4.96120354120458	-0.0122447747561765	0.463464451293181	0.383759731469758
LOC646853	5.14811065699996	0.013105013076779	0.463576697324729	0.383759731469758
HIP1R	5.25385764625044	0.00886084583564906	0.46359569520018	0.383759731469758
LOC732172	5.92084518932829	0.0139946435361324	0.463608541520488	0.383759731469758
CLDND2	7.37551729439486	0.0273132197470961	0.463620806362319	0.383759731469758
LOC399753	4.76330175167788	-0.00907949626627309	0.463662870665849	0.383759731469758
LOC652798	4.91704968787605	0.0120497093171585	0.463684119837138	0.383759731469758
IVNS1ABP	7.87596262900401	0.00962946099011351	0.463714424491921	0.383759731469758
LOC440389	5.30379209037716	0.0177356714983541	0.463730372144092	0.383759731469758
LOC729970	4.89202988395749	0.0103855352653303	0.46375846820847	0.383759731469758
LOC100130413	5.43296541063175	-0.0146642294683908	0.463761302815683	0.383759731469758
OR5AP2	4.86129002538613	0.0114781745947542	0.463940334943221	0.383863086674459
ZNF629	6.77253962481102	0.0149354005437338	0.463963319412329	0.383863086674459
FAM189B	6.88659628470923	0.0086223008887765	0.464006259601931	0.383866712356664
IL1R2	8.39208519195363	0.0195019237418032	0.464046222120309	0.383867874249991
SLC35A2	7.1788362318888	-0.00918338086637111	0.464220118439744	0.383979819336598
PAK1IP1	6.54757602358843	-0.0176743148786819	0.464276657058494	0.383994681427918
ACSS3	5.30287991978786	-0.0150504475630462	0.464758066542126	0.384360914734602
N4BP2L1	7.37699123694744	-0.0151495492239786	0.464960619989415	0.38443535743912
STX11	9.86471046444739	-0.021840576099949	0.464981864218352	0.38443535743912
ARIH1	6.46924203584643	-0.0155817987095991	0.465001604837784	0.38443535743912
LOC100133111	4.92338629026916	0.0123918632753171	0.465002540736692	0.38443535743912
EML2	5.55734268370224	-0.0145536526864536	0.465081364474963	0.384462975976325
PMPCA	8.38807562120724	0.0119706897157802	0.465143954805114	0.384462975976325
OLIG1	7.90931893666517	-0.0246108018543499	0.465165267637997	0.384462975976325
HIC1	5.00214354047873	-0.0114688882158314	0.465190418700073	0.384462975976325
NCK2	8.12624828374564	0.00936670694651683	0.465268684571456	0.384495740919086
FLJ37453	5.46972276983038	0.018294416239582	0.465346770501679	0.384515145494932
FLJ90036	4.79624826274937	-0.0109385957056687	0.46536941171047	0.384515145494932
PLCG2	10.80761930022	-0.00826123551495617	0.46545432749997	0.384533393805899
INDO	5.75963915109545	-0.0313138979107886	0.465485358626351	0.384533393805899
ATP6V1F	11.3677589760089	0.00669376961568218	0.465527144371904	0.384533393805899
LOC651872	4.86733945994296	0.0110400482116744	0.465545996826947	0.384533393805899
SRRM5	5.25003565785543	0.01543861126255	0.465662064771931	0.384584641455646
LOC678655	7.719274233229	0.0103391405100482	0.465715662859611	0.384584641455646
DERA	9.35346976608046	-0.00963530856910647	0.465723931374699	0.384584641455646
CD200R1	5.22933777700917	-0.0130918254854515	0.466107599045639	0.384857827939869
TMEM134	8.14262535647406	-0.00995843060819269	0.466132069464173	0.384857827939869
CIZ1	5.42036965785167	0.0149080710147342	0.466260483538092	0.384931928521858
LOC645659	5.54394096838122	0.0175767605823967	0.466331002698842	0.384958224318357
SPTAN1	9.08526550228566	0.013880622954402	0.466635537409404	0.385177680568184
RNF126P1	5.10718608693483	0.00849154926078881	0.46669731721635	0.38519673845302
LOC100127983	4.87717703445614	0.0101944479597852	0.466792444075501	0.385238989471399
RECQL	7.4312592614334	0.0124396127772222	0.466844665631774	0.385238989471399
SMS	9.50227751883366	-0.00760197912403815	0.466864595119149	0.385238989471399
LCP2	6.91557597221472	-0.0164435710896562	0.467019338874248	0.385319243762691
MAP3K9	5.09664482813227	-0.0131087548645046	0.46710267465803	0.385319243762691
LOC645217	5.11204361628393	0.0133363314925405	0.467117013268525	0.385319243762691
CHMP4B	9.2309364087383	0.0075537461564327	0.467157956057886	0.385319243762691
GCDH	6.43650585595576	0.0108699857529449	0.467256530632343	0.385319243762691
PTAR1	8.41228476927985	-0.00987972964134578	0.467257031057259	0.385319243762691
FAAH2	5.55465558733348	0.0159527772187026	0.467347627620632	0.385319243762691
DSTYK	6.94646732779671	-0.00943724907660442	0.467364620093812	0.385319243762691
TTTY11	5.2154382968704	0.0132797132629482	0.467385735279151	0.385319243762691
PSMD1	8.36329448885945	0.0079711117108564	0.467387542386186	0.385319243762691
OPN5	4.86456306119106	-0.0113245574725772	0.467402079123711	0.385319243762691
LOC652607	6.98313829468818	-0.0166960842097283	0.467426300037319	0.385319243762691
SIVA1	9.01307462662139	-0.0107388231647626	0.467474223591372	0.385326843331514
PSMB2	9.51235525173803	0.0103947305839585	0.467572697189407	0.385357393681208
C1orf108	5.1325535451947	-0.013621289076634	0.467588702282541	0.385357393681208
LOC100132229	5.12737180053742	0.0141704169175108	0.467636938062439	0.385365245500768
C20orf86	5.13788024331044	-0.0137735369326281	0.46769534625127	0.385381478096686
CBX8	5.31172908570436	0.0146470243004805	0.467781144667189	0.385420275715028
LOC100127894	6.05325508409654	0.0148114864920711	0.467836816254201	0.385421526295454
STS	4.9238450934445	0.0108734857847636	0.467860090717288	0.385421526295454
RAB3A	5.191754304795	0.014311817896777	0.467921284616332	0.385440043530887
USP32	5.76281787716142	0.0115387212092183	0.468012730275933	0.385483474874504
PCDH24	5.07378468257545	0.0127708283087509	0.468093147141012	0.385488932929476
COL6A2	5.22144839878316	0.0114958759298354	0.468096798634732	0.385488932929476
MRPL40	7.55699305375478	-0.0145264107886917	0.46824336201029	0.38555839605864
F8A3	4.98345876355072	-0.0125693028269599	0.468290121911173	0.38555839605864
TIGD1	4.9628239134545	-0.0104403244952062	0.468314395848273	0.38555839605864
GGCT	7.12157641994307	-0.00947589700729869	0.468355465881349	0.38555839605864
TPSAB1	4.87599031862516	-0.0110855700702784	0.468374786597478	0.38555839605864
LOC654161	6.94318776673257	0.0135126049722091	0.468435770519116	0.385576715363358
CYP2R1	6.38309551296462	-0.0140490899854593	0.468514354209297	0.385609517082679
C12orf62	8.46912409887941	0.00996724749606121	0.468596187917336	0.385644988076481
SPRR1B	5.17892774028135	-0.0146590341496994	0.468771920235243	0.38575772343609
CCDC107	6.0357730526709	0.0156767522431605	0.468853041707016	0.385792590258113
TMEM191C	5.19055848589789	-0.0127516129241311	0.468980530581392	0.385865067333818
GPRIN3	6.80188408797799	0.0254609204642318	0.469033586967861	0.385865067333818
OR52N5	4.94450374607188	-0.0104105201032817	0.469057398970597	0.385865067333818
LOC100132893	4.79639439334164	-0.00913172106385451	0.469205012200066	0.385923598307424
MIR886	4.84032003081201	-0.0109251361524321	0.469206078289513	0.385923598307424
LOC654335	5.2549801201376	-0.0197795366862388	0.469362203236096	0.386016198467163
TMLHE	6.1006451890631	0.00883758179938508	0.4694923988944	0.386016198467163
C1orf81	5.06139131312022	0.0130080457744657	0.469513822963189	0.386016198467163
LOC439994	4.95964612216451	-0.0118077049332028	0.469642334334861	0.386016198467163
DLG5	5.29436430446695	0.014610707548841	0.469669034370112	0.386016198467163
APOOL	5.52430575050124	-0.016429224468986	0.469678881509729	0.386016198467163
FAM113A	7.08057290585652	0.0155036609128993	0.469688125479201	0.386016198467163
RPS7	5.39025212881596	-0.0168662036665987	0.469725948467528	0.386016198467163
C9orf90	7.85806819140129	-0.00921269524410297	0.469743613894004	0.386016198467163
DEF6	10.8031924622654	0.00858759558142532	0.469771602189305	0.386016198467163
MED26	6.75677397487821	-0.0120785326063619	0.469774805405461	0.386016198467163
LOC645464	4.91563070425343	0.0106280114915436	0.469783947785272	0.386016198467163
MYBPH	5.81490828531606	0.0289813318018532	0.469939026680019	0.386111757131672
LOC644500	5.02749589948464	-0.0110187069180253	0.470020348233306	0.386146704447544
SRGAP3	5.57543687848456	-0.0162063183880922	0.470293472758238	0.386339209331941
LOC401588	4.81473909203866	-0.00903165912262581	0.47037011416961	0.386370287763331
NAF1	5.40983611276114	-0.0132918344136552	0.470558385443119	0.386493048234588
MSN	12.7636653955223	0.010591326798269	0.470640036644342	0.386528223298062
WDYHV1	6.29124531719263	0.0118828603628776	0.470745085691079	0.386582607204388
LOC729200	8.3460904698896	0.0122424705745441	0.470902441926734	0.386679934009201
KERA	4.98303090544387	0.0139359534779927	0.471002165078546	0.386729923452999
LOC285501	5.21153948763301	-0.0159517832405464	0.471048242874878	0.386735861216615
LOC642197	7.45761871422786	0.00925829885597681	0.471204644683428	0.386777315956234
LOC100131608	5.76878102678871	0.0169189809229006	0.471210380580953	0.386777315956234
TMEM170A	6.40273943520662	-0.0156397866890852	0.471215286071981	0.386777315956234
ZNF317	8.18846567347084	0.0110699890094441	0.471255046207168	0.386778062694922
NCSTN	10.2593673114774	0.0148384894021703	0.471490367344546	0.386939300897837
LOC100130715	7.6432992535342	-0.0189245835682077	0.471745515937621	0.387116783031654
C20orf103	5.69746143080786	0.020811119550726	0.471916715996209	0.387208862523094
NSUN5B	6.87118727092197	-0.0176992081036135	0.471959533709275	0.387208862523094
HNRNPA3P1	5.5122745934041	-0.0176524604223272	0.472018994321053	0.387208862523094
TRIM61	4.74569836226007	-0.00866459160339812	0.472042942074503	0.387208862523094
LOC645015	5.11045398681772	-0.0131474775366036	0.472052193431086	0.387208862523094
LOC400948	12.601835935379	0.0121193264058934	0.472265816265623	0.387336313518396
KLC2	4.8658648961111	0.012645742795748	0.472300980845858	0.387336313518396
OR52D1	4.91173937089939	0.0139976420376007	0.472324290218142	0.387336313518396
PGK1	10.551402454699	-0.00603845218435083	0.472369494780002	0.387341477950881
SETMAR	7.16200795210747	-0.0109807976008585	0.472628130832032	0.387521640259511
ZNF561	5.49624524499489	-0.0154208600656237	0.472848064299337	0.387624893926499
LOC401357	10.4976227537555	0.0223442302536412	0.472861620822273	0.387624893926499
FLJ27354	5.36233004113625	-0.0137067469264399	0.472870867106934	0.387624893926499
ZNF696	6.55374769865572	-0.0128919815280213	0.473036281292762	0.387728563403896
C1orf25	6.88530592961015	0.0110844714210275	0.473197926635143	0.387829126899067
LOC100128975	5.82025820966699	-0.0186703217487138	0.473376626731761	0.387938526738001
ICAM2	10.9170585708381	-0.010141070438299	0.473437854085771	0.387938526738001
LOC728543	4.76896382263763	0.00968433803354905	0.473459935974378	0.387938526738001
NEK4	4.80353182824961	-0.00918851630697588	0.473487275280799	0.387938526738001
LOC730255	11.2930857236699	-0.0213178593122813	0.473671702687972	0.388057695887895
FLJ20920	5.8112370380703	0.0185919617594019	0.473779459218495	0.388102648277549
FLJ25006	5.24410955782081	0.0163344144020857	0.473804539405673	0.388102648277549
LOC100131742	4.91979530002943	0.0109773906714296	0.473868651818899	0.388123230234811
B9D1	5.21365248396765	0.0128292337239804	0.473962546743669	0.388164287535387
PNMA6B	4.92707353706158	0.011626376066132	0.473996758860763	0.388164287535387
DPP3	5.65615487713806	0.0106880944143101	0.474181447435613	0.388282752104784
MSRA	8.48630877663723	0.0121484419125912	0.474219421829344	0.388282752104784
LOC642726	5.35371440335789	0.0130873093400895	0.47439329623991	0.388365105318908
C5orf33	5.26083416791126	-0.0150439005230333	0.474398021440667	0.388365105318908
GATC	5.03147634028705	-0.0136269302948078	0.474643314786009	0.388533965105418
GALIG	4.9968910699904	0.0113615082061916	0.475068707826886	0.388830213379684
LOC728518	6.59055813575874	0.028553102383897	0.475083332483598	0.388830213379684
RLF	7.18939262941264	0.00978786459319422	0.475162283221286	0.388848392197228
IMPG2	5.01788060412316	0.0111281296839164	0.475183660520327	0.388848392197228
PILRA	9.71714228573039	-0.0142785940754746	0.475415901856234	0.389006463134706
PHACTR1	6.02197848584276	0.0196202598265067	0.475460719239683	0.389008796803285
C6orf27	5.03622561688893	0.0137756648193764	0.475496902786187	0.389008796803285
LOC729057	4.84028041026007	-0.0105300034220734	0.475708914304309	0.389150266737314
LOC375295	5.0335631703215	0.0122570991634389	0.475751870701036	0.389153430456888
ENPEP	5.02734123322653	0.0119211556256376	0.475796256794585	0.389157763017692
NENF	10.0731377002381	0.0111573231940043	0.475873175109167	0.389188701058206
LOC284276	5.02610774123801	-0.0112137927881386	0.475934377630121	0.389206782047922
RAPH1	4.98866965819938	-0.0127966438989054	0.476144870420104	0.389279448772198
TEX11	5.10290088556414	-0.0151344749793766	0.476183948461821	0.389279448772198
LOC442113	5.07336680802075	-0.0120589508170019	0.476191368437042	0.389279448772198
LOC642403	4.77015156183062	-0.00992691427725676	0.47628140751921	0.389279448772198
MRPL27	6.29793426748329	0.00757355250294639	0.476300758079199	0.389279448772198
RNF8	5.40680989839243	0.00929398302172811	0.476304763131488	0.389279448772198
C14orf106	9.23604723427299	0.0102211182115403	0.4763392512868	0.389279448772198
SPPL2A	9.0292204694116	-0.0135216194357163	0.476362052625378	0.389279448772198
LOC100134468	5.23721114826385	0.0146992934224529	0.476375151466574	0.389279448772198
LOC645251	7.70616708854698	-0.0147634332304794	0.476438906023268	0.389299592749565
CEPT1	7.27093130013656	0.00905613996227014	0.476595479780823	0.38939157266678
FAM160B1	7.73369729972604	0.0103853192885122	0.476642421069568	0.38939157266678
C19orf62	9.31125157138099	0.0136734265408347	0.476668813044525	0.38939157266678
ARNT	6.56170782892901	0.00948005221138509	0.47680699170887	0.389472493026707
LSM5	8.3536078299835	-0.0118267605548688	0.476856412353364	0.38948090542711
THRAP3	6.92905838918327	0.0113121870572124	0.476897245428946	0.389482302973959
C14orf121	5.16652361359586	-0.0130534767292123	0.476967260207119	0.389507531052837
IL12A	4.67639894065886	-0.00909660778578959	0.477073679345959	0.389562481582027
FLJ11783	6.22309396694707	0.0219968963308299	0.477209375317311	0.389641327623697
C1orf215	5.05347935107453	-0.0170083324385029	0.477310849266933	0.389692220753291
ATP10A	6.76994561546275	-0.0137919527004976	0.477416941202084	0.389746875501899
LOC729409	4.88390661680021	0.00954602846687027	0.477576479742073	0.389845149691909
SCYL2	8.60527082959829	0.0124847284485702	0.477729229225958	0.389937866322845
DERL2	7.84939976975534	0.0144008768699203	0.478160425682278	0.390257826438267
VPS37C	10.0538392899936	-0.00917581167536	0.478245609583328	0.390286737651587
OPRM1	4.95007927746239	-0.00902419023563183	0.478274254541416	0.390286737651587
EFCAB5	4.84977153862853	-0.00995140791529369	0.478462543177959	0.390339788590813
ZNF605	5.29856135976235	-0.0135526052081126	0.478528976038184	0.390339788590813
PHACS	5.45754279926882	0.0225817618678726	0.478532719495945	0.390339788590813
LOC220433	11.7805989878463	-0.0162538519161228	0.478570292169911	0.390339788590813
LOC399940	6.08124572463042	-0.0190491934610087	0.478584790340913	0.390339788590813
TERF2IP	10.0933860552627	-0.0121343351324065	0.478588772973111	0.390339788590813
ANP32B	12.293055525361	0.00917958294590334	0.478640638391472	0.390339788590813
LOC646509	4.89194148908681	-0.0104430953023237	0.478652930549759	0.390339788590813
RBM15B	6.90195480402476	-0.0136973294543727	0.478849718915637	0.39046828419048
LOC727831	5.61428204888161	-0.0170808522300282	0.478942559154786	0.390512003294463
MRPS34	6.54215749369641	-0.015182864239926	0.479124148311825	0.390628071888612
SPRYD4	5.4780306403436	-0.0156880107474605	0.479173887162658	0.390636633229808
DEAF1	5.92602895814943	0.0087313913252118	0.479307148669344	0.39071327771713
C19orf21	5.26758720977679	0.013359798829046	0.479412125590181	0.390752673978438
DHRS4L2	6.82708903326208	0.0153802317257988	0.47943397721466	0.390752673978438
SF3B4	10.4912821230185	-0.00589079078043435	0.479505575820737	0.39077903719602
CD4	8.19772147037842	0.0150944889426677	0.479576164532279	0.390804573139023
LOC649431	4.69096816668077	-0.00713576080293318	0.479616217012191	0.390805223093579
LOC100133398	4.99641871508761	-0.0144014228263228	0.479829443997651	0.390922719371546
APRT	9.52408692613059	-0.0111231757942731	0.479838947851101	0.390922719371546
ANXA8L1	4.80958121923364	-0.00926262339932823	0.479911879346943	0.390941400310879
LOC388237	5.12998623571081	0.00973013993308816	0.4799404149432	0.390941400310879
PARD6A	6.44041232371831	0.0113408101823222	0.480008149871481	0.390964586041177
METT11D1	6.38333085871276	-0.00855308094598842	0.480055380175544	0.390971068415471
LOC652640	4.97111457282556	0.0120371175942412	0.480135845095714	0.391004614753455
LOC646508	6.03325604001806	0.0150481680547021	0.480188718691174	0.391015688102111
HMP19	5.49453107812624	0.0167377831254153	0.480234495490132	0.391020981220058
SLCO4C1	6.01440457598286	-0.0217280065598824	0.480302065044419	0.391044016320344
ZFY	4.64629314933741	-0.00795806874241599	0.480649100459634	0.391294559721715
PELO	9.30512275987655	-0.011421283546996	0.48069398659447	0.391299103712108
LOC100131112	5.26695153392368	0.0146372631997836	0.480868223753339	0.391408933904866
LOC646303	4.79979183617859	0.00970078486521976	0.48096053965067	0.391452070716699
SERPINE1	5.36105149736967	-0.0151075108742509	0.481033198490818	0.39147920297499
MIR223	8.13333885329912	0.017767968149574	0.481072581254843	0.391479251945401
LOC729810	5.03750645912541	0.013364191833961	0.481144637398524	0.391505887134677
CRIM1	4.73412934644048	0.00820770909723114	0.481244614050196	0.391555234943715
LOC732419	4.94875089787206	0.0126442181843501	0.481351775047753	0.391610419611747
FMO2	5.15192037249903	-0.0162111562904782	0.481519918927968	0.391715204678019
KIR2DL5B	5.04795706583802	-0.0170342298991227	0.481574432271412	0.391727542027068
LOC400965	4.9796711498496	0.0121996821772708	0.4816982129101	0.391774483206306
RNU6-1	10.197336849692	0.0149213235585323	0.481710844403003	0.391774483206306
CCDC77	8.04120476391275	0.00944726948558876	0.481824149894709	0.391820701591902
AIF1	8.36567677820793	0.0100367674289429	0.481904585202664	0.391820701591902
LOC644419	4.83623535363624	0.0124474320833538	0.481922919543759	0.391820701591902
LOC100132475	5.60627149528308	0.0179647653392623	0.481933882261661	0.391820701591902
LOC100131810	5.17677099252548	-0.00953885103929912	0.481964457196013	0.391820701591902
LOC643977	8.18607326646533	-0.0288510020266618	0.482171559283188	0.391957061594651
LOC400061	6.07313441311016	-0.0128624929538849	0.482286102458515	0.392018164372789
MGC40499	4.85162819234938	0.0106349664153242	0.48242611248243	0.392072842084201
LOC653596	5.34707253882932	-0.0148131890851166	0.482432134945971	0.392072842084201
FLJ45248	5.06291159467535	0.0136527299305932	0.482559270033663	0.392144153067203
FAHD2B	7.36740005668179	0.0125639334324458	0.482717934914963	0.392224484121827
ZNF416	6.17590534506108	-0.0141430210970203	0.482771794256568	0.392224484121827
MARVELD1	4.96289879575324	0.0144816948995748	0.482776315040778	0.392224484121827
LOC654202	4.84358931801423	-0.0124736647059008	0.482982020720725	0.392339758253164
CYSLTR1	9.1414864486335	0.0170029862662145	0.482997020258026	0.392339758253164
CD33	8.88860217202197	0.0150729383822452	0.483047249665824	0.392348546961009
DCPS	6.85910257970591	0.0161863792637393	0.483127708037185	0.392381885295656
EVPL	5.01039482277601	0.0127539287394447	0.48317480639446	0.392388126395024
LOC148709	5.03379942335894	0.0116365050099534	0.483354405043639	0.392501961698232
TBPL1	9.31547692284456	0.00995339441437912	0.483449095438469	0.392546835359215
MAPKBP1	4.75866877914082	-0.00818863450643066	0.483546335750195	0.392593771991779
LYPD2	5.8542797559439	0.0262866898518123	0.483748801495505	0.392726127076599
FLJ40473	4.96429208878371	0.0124206376743422	0.484036991820648	0.392928049456689
LOC644558	4.94441810922181	0.0127653519820102	0.484088712350091	0.392937994820206
C5orf28	8.97711384952069	0.0160465024955551	0.48413586728839	0.392944232943849
VEZT	8.12307128047761	-0.0206584260575824	0.484193920646938	0.392959314927605
PEX26	5.50636042516139	0.019643528394511	0.484268014159544	0.392974291325042
LOC648103	6.28128892498124	0.0150239961048455	0.484291319686328	0.392974291325042
LOC390660	5.79268240460918	-0.016657529049503	0.484374850934687	0.392990540257832
MINK1	5.40865929275877	0.0111004864250532	0.484390293238196	0.392990540257832
PLD6	6.92028400864328	0.015121502831293	0.484477876109727	0.392999684572455
ETF1	8.36956028986208	0.00767424392476049	0.484560954276642	0.392999684572455
POLR1D	10.0618636700044	0.0126565549552469	0.48457242473781	0.392999684572455
LOC100131311	5.01344455407365	-0.0142994565497802	0.48459813034479	0.392999684572455
LOC100134091	5.02816183634307	0.0119057798719864	0.484598940855659	0.392999684572455
TPPP	4.97159120696557	0.0141394597623774	0.484677512290261	0.393003995629606
H2AFX	5.6042568669172	-0.0141070102243648	0.484700467882125	0.393003995629606
FLJ20581	5.37372376579515	-0.0172454683311651	0.484722683959545	0.393003995629606
LOC652685	7.69640714411893	-0.0139777795944627	0.484771174389099	0.393011303969629
AK1	6.67066835228405	0.021012027496065	0.485021571490957	0.393178167549941
XRCC6	10.0755141131744	-0.00937518273294276	0.485093605743582	0.393178167549941
ZNF555	5.08771535899155	0.0124080082825837	0.485100285546877	0.393178167549941
ARP11	4.7919525714542	-0.00900350459917928	0.485134970067788	0.393178167549941
ARSE	4.54433437707805	0.0083680555609883	0.485197014352615	0.393196442580543
IL10RB	10.6757276484815	0.00876393143666133	0.48524675942929	0.393204748352144
SNORD11B	4.70292709379632	-0.00784711158874077	0.485562984935377	0.393428969396322
YPEL5	10.6508696638296	0.00976836494081217	0.485849379785407	0.393628985528219
LOC654069	5.85309279945955	0.0173044256942648	0.485953547158915	0.393670737708558
RPRC1	11.7977352763688	0.00783100495519701	0.48605106148051	0.393670737708558
SYTL3	8.44009641794474	-0.0128560610611215	0.486085365707803	0.393670737708558
LOC100130126	4.97852969088996	-0.0127408599091852	0.486087682000334	0.393670737708558
FADS6	4.89400893708647	-0.0155006697968748	0.486098627360113	0.393670737708558
LNP1	5.01772909454359	0.0122249869735619	0.486172238129525	0.393698325739941
LRRC32	4.9365797264886	0.0119314271699398	0.486279940821388	0.393753337295644
LOC650111	5.16791147690502	-0.0139454972717603	0.486319273114637	0.393753337295644
CCDC121	5.32707198604677	0.0136281357770734	0.486413458361726	0.393784475100319
LOC647873	4.81061454444394	-0.00997221065951529	0.48647125567501	0.393784475100319
LOC390557	12.0879769708474	-0.00901676000505726	0.48647639341056	0.393784475100319
LOC646674	6.34129690468722	0.0227390767797904	0.486628270362476	0.393845670802327
LUZP6	4.94428932835442	-0.0108659118101503	0.486637897957248	0.393845670802327
LOC643452	6.91818561843647	0.01357212018292	0.486680442727	0.393845670802327
RAD21	9.41785783631888	0.0169742087329437	0.486710234967822	0.393845670802327
NT5DC1	6.62368110571736	-0.0124931976476371	0.486808085733492	0.39388762810217
ZSCAN2	5.90925138135482	-0.00736060330499882	0.486852020476852	0.39388762810217
PPP3CB	9.53278996992029	-0.00746814316289963	0.486880778856942	0.39388762810217
CCDC130	10.2008776484826	-0.0098008092124978	0.486945280208869	0.393907800428614
LOC100130546	4.89289882913635	-0.0103313409560298	0.487034754304394	0.393948169199093
LOC653867	5.02428934196849	0.0147128464722803	0.487158666456852	0.394016385084386
EFNA1	5.21966578276155	-0.0168995395879583	0.487237255303606	0.394047935146438
LOC100128477	4.97469324795872	0.0103984742137224	0.487340684402674	0.394080823121308
STK35	6.78246530327217	-0.0122144120560474	0.487357088850972	0.394080823121308
H2AFY2	7.12397944713285	-0.0142879447527983	0.487414365170496	0.394095128183391
EIF4EBP2	9.33448123177832	-0.00969118372048358	0.487561385425791	0.394132529003182
ABCF2	5.99658338282712	-0.0111928841090399	0.4875710070543	0.394132529003182
CCDC136	6.01621327634815	-0.0152375551476088	0.487635928177038	0.394132529003182
TCEAL3	6.85682179413054	-0.0135082436952051	0.487645007082639	0.394132529003182
POFUT2	6.84969366812784	0.00808601983132967	0.487658567781959	0.394132529003182
DEFB106B	5.09738707311481	0.0126870425046589	0.487792034823752	0.394182794454883
FLJ35934	4.94241664772332	0.0108378285365131	0.487799949323435	0.394182794454883
LOC554223	5.58289878254376	-0.0208906818328385	0.487841991535682	0.394184772530151
LOC729003	4.96075409083196	0.0120280245174519	0.487929543308243	0.39422351981245
SURF1	9.08559140074119	-0.00781691381592791	0.488319501388444	0.394506570679162
LOC647199	5.05549509944184	0.013526549394457	0.488457955051726	0.394586405158474
LOC644255	4.62053295834896	0.00776087106139197	0.48860433157799	0.39467262641565
LOC729533	5.08651542067647	0.0138328423085025	0.4886511887539	0.394678452944561
HEBP2	10.4966127142592	0.0154184784145124	0.488777311429795	0.394748295249582
LOC401056	5.17073143209683	-0.0140430263573717	0.488891845415291	0.394801134717013
MERTK	5.38054250169629	0.0144821646266243	0.488922049777937	0.394801134717013
PKIG	5.06514236020739	-0.0100659468533022	0.48897197718031	0.394807092562203
USP6NL	5.81660998580166	-0.0172346585961681	0.489008741698486	0.394807092562203
ANKRD54	6.90199984969403	0.0148055081287804	0.489077307897219	0.394830430972007
USP19	5.51875360104819	0.0152746224044199	0.489148849147576	0.394837609230479
AHCYL1	10.1631776041837	0.00741939429465937	0.489165519472231	0.394837609230479
LOC642765	5.0597842103042	0.0128911879209252	0.489339615768619	0.394946112855468
DGKZ	4.81995479193566	0.00692795317821454	0.489451986586089	0.394983373228594
SRGAP2L	5.21351714367991	0.0155598206352581	0.489465130634902	0.394983373228594
GPR37	4.85537168365923	-0.0111677116707154	0.489589134439343	0.395051418825676
LOC645304	5.13686532463102	-0.0122343644582791	0.489652768936014	0.395070745106807
LOC728428	13.2503501482723	-0.0110716853087724	0.489812055087986	0.395167237447354
TUBD1	6.40327095570762	-0.0183084650033705	0.489949230400389	0.395224773423763
LOC643109	4.86189722203115	0.0113880174089717	0.490041038954007	0.395224773423763
RXFP4	4.82052219745757	0.0101369555506042	0.490041394169694	0.395224773423763
CCDC88C	8.38102097272601	-0.0125361198826459	0.490059810498662	0.395224773423763
IFITM1	13.0792933920196	0.0155899235307761	0.490097470999286	0.395224773423763
PTBP2	6.3583646690653	-0.0161832355074316	0.490121564147582	0.395224773423763
LOC100132354	5.30680947920757	0.0167460801014973	0.490229622604109	0.395279892883546
ANXA2	8.54879377039908	-0.0138304688774008	0.490355496452947	0.395349367084718
LOC653717	4.75177136532148	-0.00790285479895302	0.490427649621088	0.395375521215462
STAM2	5.56028767510856	-0.0154394532148764	0.490561337267938	0.395451275280944
LOC100129795	5.18116355302556	0.0129170999481456	0.490644755594999	0.395486497259508
C1orf26	6.6878672512606	0.0130543481034735	0.490722910340753	0.395510416519388
VMO1	5.4257830871246	-0.01758718882337	0.490787644838337	0.395510416519388
DNAJC2	4.9184742212697	0.0112520274306645	0.490897770082022	0.395510416519388
C11orf61	5.24301976539418	-0.0111094008597186	0.490954576645055	0.395510416519388
